DT_FIM_EXERC;3.01;3.02;3.03;3.04;3.05;3.06;3.07;3.08;3.09;3.10;3.11;3.99
2011-03-31;293389.0;-94234.0;199155.0;-11628.0;187527.0;-34444.0;153083.0;-19058.0;134025.0;0.0;134025.0;0.0
2011-09-30;322241.0;-104842.0;217399.0;-22989.0;194410.0;-54647.0;139763.0;-24607.0;115156.0;0.0;115156.0;0.0
2011-12-31;299007.5;-86987.5;212020.0;-33788.5;178231.5;-55266.0;122965.5;-28034.0;94931.5;0.0;94931.5;0.0
2012-03-31;296251.0;-51254.0;244997.0;-25524.0;219473.0;-54361.0;165112.0;-23579.0;141533.0;0.0;141533.0;0.0
2012-06-30;325260.0;-84140.0;241120.0;-27316.0;213804.0;-55707.0;158097.0;-29390.0;128707.0;0.0;128707.0;0.0
2012-09-30;306900.0;-47980.0;258920.0;-23890.0;235030.0;-67927.0;167103.0;-34812.0;132291.0;0.0;132291.0;0.0
2012-12-31;330229.0;-106799.0;223430.0;-10604.0;212826.0;-54758.0;158068.0;-21661.0;136407.0;0.0;136407.0;0.0
2013-03-31;287485.0;-55807.0;231678.0;-13104.0;218574.0;-51887.0;166687.0;-19566.0;147121.0;0.0;147121.0;0.0
2013-06-30;313615.0;-45691.0;267924.0;-15856.0;252068.0;-44161.0;207907.0;-39404.0;168503.0;0.0;168503.0;0.0
2013-09-30;340927.0;-75304.0;265623.0;-11060.0;254563.0;-41241.0;213322.0;-38360.0;174962.0;0.0;174962.0;0.0
2013-12-31;348804.0;-81897.0;266907.0;-26452.0;240455.0;-44941.0;195514.0;-31132.0;164382.0;0.0;164382.0;0.0
2014-03-31;362626.0;-74865.0;287761.0;-15694.0;272067.0;-53035.0;219032.0;-43531.0;175501.0;0.0;175501.0;0.0
2014-06-30;342530.0;-70184.0;272346.0;-15909.0;256437.0;-55051.0;201386.0;-39621.0;161765.0;0.0;161765.0;0.0
2014-09-30;345527.0;-101499.0;244028.0;-12207.0;231821.0;-60057.0;171764.0;48719.0;220483.0;0.0;220483.0;0.0
2014-12-31;423425.0;-99258.0;324167.0;-34163.0;290004.0;-74483.0;215521.0;-21612.0;193909.0;0.0;193909.0;0.0
2015-03-31;377420.0;-65289.0;312131.0;-12294.0;299837.0;-86858.0;212979.0;-34736.0;178243.0;0.0;178243.0;0.0
2015-06-30;364673.0;-86970.0;277703.0;-16037.0;261666.0;-100614.0;161052.0;-35562.0;125490.0;0.0;125490.0;0.0
2015-09-30;380175.0;-120218.0;259957.0;-4372.0;255585.0;-116272.0;139313.0;-17943.0;121370.0;0.0;121370.0;0.0
2015-12-31;371291.0;-67461.0;303830.0;-43699.0;260131.0;-123953.0;136178.0;9911.0;146089.0;0.0;146089.0;0.0
2016-03-31;381600.0;-73231.0;308369.0;-16544.0;291825.0;-109468.0;182357.0;-37406.0;144951.0;0.0;144951.0;0.0
2016-06-30;420656.0;-95762.0;324894.0;6327.0;331221.0;-100052.0;231169.0;-37018.0;194151.0;0.0;194151.0;0.0
2016-09-30;388336.0;-92890.0;295446.0;-12596.0;282850.0;-128714.0;154136.0;-35062.0;119074.0;0.0;119074.0;0.0
2016-12-31;363219.0;-78318.0;284901.0;50651.0;335552.0;-92021.0;243531.0;-11982.0;231549.0;0.0;231549.0;0.0
2017-03-31;376845.0;-80724.0;296121.0;-14113.0;282008.0;-93825.0;188183.0;-22946.0;165237.0;0.0;165237.0;0.0
2017-06-30;373037.0;-117885.0;255152.0;-16167.0;238985.0;-75290.0;163695.0;-33101.0;130594.0;0.0;130594.0;0.0
2017-09-30;392099.0;-94746.0;297353.0;-8127.0;289226.0;-41225.0;248001.0;-45146.0;202855.0;0.0;202855.0;0.0
2017-12-31;396210.0;-113726.0;282484.0;-21981.0;260503.0;-70661.0;189842.0;17197.0;207039.0;0.0;207039.0;0.0
2018-03-31;365505.0;-122118.0;243387.0;-9660.0;233727.0;-62167.0;171560.0;-42131.0;129429.0;0.0;129429.0;0.0
2018-06-30;513521.0;-126678.0;386843.0;-14873.0;371970.0;-58878.0;313092.0;-60263.0;252829.0;0.0;252829.0;0.0
2018-09-30;600768.0;-146357.0;454411.0;-10306.0;444105.0;-75301.0;368804.0;-66654.0;302150.0;0.0;302150.0;0.0
2018-12-31;403115.0;-218640.0;184475.0;-41208.0;143267.0;-70501.0;72766.0;-6384.0;66382.0;0.0;66382.0;0.0
2019-03-31;1145795.0;-368425.0;777370.0;30680.0;808050.0;-57820.0;750230.0;-103309.0;646921.0;0.0;646921.0;0.0
2019-06-30;817866.0;-347367.0;470499.0;-59819.0;410680.0;-61134.0;349546.0;-104674.0;244872.0;0.0;244872.0;0.0
2019-09-30;1259026.0;-657672.0;601354.0;-8116.0;593238.0;-70971.0;522267.0;-121023.0;401244.0;0.0;401244.0;0.0
2019-12-31;1369412.0;-751867.0;617545.0;15260.0;632805.0;-72581.0;560224.0;-211864.0;348360.0;0.0;348360.0;0.0
2020-03-31;1216927.0;-604040.0;612887.0;-31087.0;581800.0;-92270.0;489530.0;-111997.0;377533.0;0.0;377533.0;0.0
2020-06-30;1026976.0;-623099.0;403877.0;-31744.0;372133.0;-69071.0;303062.0;-105085.0;197977.0;0.0;197977.0;0.0
2020-09-30;1491323.0;-769661.0;721662.0;-21712.0;699950.0;-97114.0;602836.0;-155754.0;447082.0;0.0;447082.0;0.0
2020-12-31;2405519.0;-702755.0;1702764.0;-38093.0;1664671.0;-203284.0;1461387.0;-428474.0;1032913.0;0.0;1032913.0;0.0
2021-03-31;1601474.0;-498916.0;1102558.0;-23873.0;1078685.0;-210110.0;868575.0;-207688.0;660887.0;0.0;660887.0;0.0
2021-06-30;1337141.0;-229551.0;1107590.0;-7457.0;1100133.0;-201135.0;898998.0;-222510.0;676488.0;0.0;676488.0;0.0
2021-09-30;1167652.0;-330583.0;837069.0;21309.0;858378.0;-287747.0;570631.0;-141599.0;429032.0;0.0;429032.0;0.0
2021-12-31;1127941.0;-340576.0;787365.0;-44549.0;742816.0;-216553.0;526263.0;-169854.0;356409.0;0.0;356409.0;0.0
2022-03-31;1280520.0;-170289.0;1110231.0;-17195.0;1093036.0;-225308.0;867728.0;-128849.0;738879.0;0.0;738879.0;0.0
2022-06-30;1168243.0;-158203.0;1010040.0;-173367.0;836673.0;-340952.0;495721.0;-127790.0;367931.0;0.0;367931.0;0.0
2022-09-30;652659.0;-166680.0;485979.0;-35554.0;450425.0;-182718.0;267707.0;-17437.0;250270.0;0.0;250270.0;0.0
2022-12-31;732286.0;-197481.0;534805.0;-48984.0;485821.0;-217148.0;268673.0;38120.0;306793.0;0.0;306793.0;0.0
2023-03-31;1003997.0;-194916.0;809081.0;-32307.0;776774.0;-284649.0;492125.0;-104797.0;387328.0;0.0;387328.0;0.0
2023-06-30;780156.0;-171600.0;608556.0;-10276.0;598280.0;-194746.0;403534.0;-65437.0;338097.0;0.0;338097.0;0.0
2023-09-30;648957.0;-201159.0;447798.0;-33635.0;414163.0;-214187.0;199976.0;-32784.0;167192.0;0.0;167192.0;0.0
2023-12-31;878271.0;-230092.0;648179.0;-79701.0;568478.0;-183850.0;384628.0;-126259.0;258369.0;0.0;258369.0;0.0
