DT_FIM_EXERC;3.01;3.02;3.03;3.04;3.05;3.06;3.07;3.08;3.09;3.10;3.11;3.99
2011-03-31;157946.0;-12129.0;145817.0;-7046.0;138771.0;-35769.0;103002.0;-30168.0;72834.0;0.0;72834.0;0.0
2011-06-30;162365.0;-12760.0;149605.0;-8158.0;141447.0;-38917.0;102530.0;-29784.0;72746.0;0.0;72746.0;0.0
2011-09-30;478061.0;-13751.0;464310.0;-10777.0;453533.0;-38904.0;414629.0;-137708.0;276921.0;0.0;276921.0;0.0
2011-12-31;198872.0;-25450.0;173422.0;-14463.0;158959.0;-65127.0;93832.0;-20934.0;72898.0;0.0;72898.0;0.0
2012-03-31;234377.0;-19627.0;214750.0;-14463.0;200287.0;-64751.0;135536.0;-39714.0;95822.0;0.0;95822.0;0.0
2012-06-30;216852.0;-21065.0;195787.0;-19265.0;176522.0;-95716.0;80806.0;-6860.0;73946.0;0.0;73946.0;0.0
2012-09-30;539614.0;-35129.0;504485.0;31275.0;535760.0;-59579.0;476181.0;-176639.0;299542.0;0.0;299542.0;0.0
2012-12-31;232833.0;-33002.0;199831.0;-25156.0;174675.0;-58258.0;116417.0;3455.0;119872.0;0.0;119872.0;0.0
2013-03-31;263268.0;-51017.0;212251.0;-16442.0;195809.0;-63861.0;131948.0;39198.0;171146.0;0.0;171146.0;0.0
2013-06-30;263355.0;-47531.0;215824.0;-18092.0;197732.0;-91961.0;105771.0;-3368.0;102403.0;0.0;102403.0;0.0
2013-09-30;612044.0;-45014.0;567030.0;127411.0;694441.0;-98203.0;596238.0;-118291.0;477947.0;0.0;477947.0;0.0
2013-12-31;309184.0;-75021.0;234163.0;-975.0;233188.0;-115440.0;117748.0;23608.0;141356.0;0.0;141356.0;0.0
2014-03-31;267537.0;-37713.0;229824.0;7540.0;237364.0;-102262.0;135102.0;-23596.0;111506.0;0.0;111506.0;0.0
2014-06-30;259725.0;-32106.0;227619.0;4298.0;231917.0;-119696.0;112221.0;-32140.0;80081.0;0.0;80081.0;0.0
2014-09-30;622103.0;-42717.0;579386.0;162978.0;742364.0;-88764.0;653600.0;-155979.0;497621.0;0.0;497621.0;0.0
2014-12-31;346439.0;-58349.0;288090.0;15814.0;303904.0;-103390.0;200514.0;15123.0;215637.0;0.0;215637.0;0.0
2015-03-31;342526.0;-21879.0;320647.0;36167.0;356814.0;-137391.0;219423.0;-17490.0;201933.0;0.0;201933.0;0.0
2015-06-30;392192.0;-25606.0;366586.0;34943.0;401529.0;-115547.0;285982.0;-45461.0;240521.0;0.0;240521.0;0.0
2015-09-30;348237.0;-37245.0;310992.0;1594.0;312586.0;-96736.0;215850.0;-56857.0;158993.0;0.0;158993.0;0.0
2015-12-31;459510.0;-33757.0;425753.0;40869.0;466622.0;-118507.0;348115.0;-40139.0;307976.0;0.0;307976.0;0.0
2016-03-31;404973.0;-14568.0;390405.0;51055.0;441460.0;-133787.0;307673.0;-53988.0;253685.0;0.0;253685.0;0.0
2016-06-30;323357.0;-21353.0;302004.0;17847.0;319851.0;-99867.0;219984.0;-12777.0;207207.0;0.0;207207.0;0.0
2016-09-30;364611.0;-49831.0;314780.0;36537.0;351317.0;-92961.0;258356.0;-40800.0;217556.0;0.0;217556.0;0.0
2016-12-31;298133.0;-63444.0;234689.0;23910.0;258599.0;-74274.0;184325.0;-707.0;183618.0;0.0;183618.0;0.0
