DT_FIM_EXERC;3.01;3.02;3.03;3.04;3.05;3.06;3.07;3.08;3.09;3.10;3.11;3.99
2019-12-31;7339029.0;-2045885.0;5293144.0;-2584877.0;2708267.0;-1309532.0;1398735.0;3473113.0;4871848.0;-1752165.0;3119683.0;0.0
2020-03-31;6955636.0;-1750995.0;5204641.0;-2871222.0;2333419.0;-1509311.0;824108.0;-517272.0;306836.0;0.0;306836.0;0.0
2020-06-30;11097590.0;-1439206.0;9658384.0;-2334175.0;7324209.0;-1330590.0;5993619.0;-1396266.0;4597353.0;0.0;4597353.0;0.0
2020-09-30;7431216.0;-1830815.0;5600401.0;-4110520.0;1489881.0;-986768.0;503113.0;-407349.0;95764.0;0.0;95764.0;0.0
2020-12-31;3596071.0;-2938235.0;657836.0;-3181053.0;-2523217.0;2155023.0;-368194.0;1755554.0;1387360.0;0.0;1387360.0;0.0
2021-03-31;8208426.0;-2938607.0;5269819.0;-1869543.0;3400276.0;-583771.0;2816505.0;-1207366.0;1609139.0;0.0;1609139.0;0.0
2021-06-30;7959252.0;-3379281.0;4579971.0;-1751291.0;2828680.0;521424.0;3350104.0;-820180.0;2529924.0;0.0;2529924.0;0.0
2021-09-30;9956628.0;-866434.0;9090194.0;-3997655.0;5092539.0;-1059419.0;4033120.0;-3068559.0;964561.0;0.0;964561.0;0.0
2021-12-31;11491935.0;-4776727.0;6715208.0;-4986008.0;1729200.0;-934573.0;794627.0;-184618.0;610009.0;0.0;610009.0;0.0
2022-03-31;9181318.0;-3694877.0;5486441.0;-2379388.0;3107053.0;478188.0;3585241.0;-868866.0;2716375.0;0.0;2716375.0;0.0
2022-06-30;8856045.0;-3191991.0;5664054.0;-2912016.0;2752038.0;-1457134.0;1294904.0;-793317.0;501587.0;899131.0;1400718.0;0.0
2022-09-30;8033014.0;-4490815.0;3542199.0;-1935963.0;1606236.0;-1818829.0;-212593.0;212505.0;-88.0;0.0;-88.0;0.0
2022-12-31;8003856.0;-4479927.0;3523929.0;-3268451.0;255478.0;-1575820.0;-1320342.0;754065.0;-566277.0;87654.0;-478623.0;0.0
2023-03-31;9209833.0;-4014975.0;5194858.0;-1207981.0;3986877.0;-3132821.0;854056.0;-448093.0;405963.0;0.0;405963.0;0.0
2023-06-30;9245530.0;-4411148.0;4834382.0;863251.0;5697633.0;-3558589.0;2139044.0;-523503.0;1615541.0;3363.0;1618904.0;0.0
2023-09-30;8781430.0;-4716330.0;4065100.0;-174707.0;3890393.0;-3119159.0;771234.0;705353.0;1476587.0;0.0;1476587.0;0.0
2023-12-31;9922115.0;-5531046.0;4391069.0;-4235474.0;155595.0;-2191552.0;-2035957.0;3264741.0;1228784.0;-335377.0;893407.0;0.0
2024-03-31;8718271.0;-4499682.0;4218589.0;-595183.0;3623406.0;-2987777.0;635629.0;-305095.0;330534.0;0.0;330534.0;0.0
2024-06-30;8395282.0;-4662300.0;3732982.0;-271468.0;3461514.0;-2921813.0;539701.0;1202974.0;1742675.0;0.0;1742675.0;0.0
